0020171229KPSTFS                                
05CAD-3M-BS-D     CAD2017123120180513 0.99422760
05CAD-3M-BS-D     CAD2017123120180514 0.99418110
05CAD-3M-BS-D     CAD2017123120180515 0.99413461
05CAD-3M-BS-D     CAD2017123120180516 0.99408813
05CAD-3M-BS-D     CAD2017123120180517 0.99404166
05CAD-3M-BS-D     CAD2017123120180518 0.99399520
05CAD-3M-BS-D     CAD2017123120180519 0.99394874
05CAD-3M-BS-D     CAD2017123120180520 0.99390228
05CAD-3M-BS-D     CAD2017123120180521 0.99385583
05CAD-3M-BS-D     CAD2017123120180522 0.99380936
05CAD-3M-BS-D     CAD2017123120180523 0.99376290
05CAD-3M-BS-D     CAD2017123120180524 0.99371642
05CAD-3M-BS-D     CAD2017123120180525 0.99366993
05CAD-3M-BS-D     CAD2017123120180526 0.99362343
05CAD-3M-BS-D     CAD2017123120180527 0.99357691
05CAD-3M-BS-D     CAD2017123120180528 0.99353037
05CAD-3M-BS-D     CAD2017123120180529 0.99348380
05CAD-3M-BS-D     CAD2017123120180530 0.99343721
05CAD-3M-BS-D     CAD2017123120180531 0.99339058
05CAD-3M-BS-D     CAD2017123120180601 0.99334392
05CAD-3M-BS-D     CAD2017123120180602 0.99329722
05CAD-3M-BS-D     CAD2017123120180603 0.99325048
05CAD-3M-BS-D     CAD2017123120180604 0.99320369
05CAD-3M-BS-D     CAD2017123120180605 0.99315685
05CAD-3M-BS-D     CAD2017123120180606 0.99310996
05CAD-3M-BS-D     CAD2017123120180607 0.99306301
05CAD-3M-BS-D     CAD2017123120180608 0.99301599
05CAD-3M-BS-D     CAD2017123120180609 0.99296891
05CAD-3M-BS-D     CAD2017123120180610 0.99292175
05CAD-3M-BS-D     CAD2017123120180611 0.99287452
05CAD-3M-BS-D     CAD2017123120180612 0.99282721
05CAD-3M-BS-D     CAD2017123120180613 0.99277981
05CAD-3M-BS-D     CAD2017123120180614 0.99273232
05CAD-3M-BS-D     CAD2017123120180615 0.99268473
05CAD-3M-BS-D     CAD2017123120180616 0.99263705
05CAD-3M-BS-D     CAD2017123120180617 0.99258925
05CAD-3M-BS-D     CAD2017123120180618 0.99254135
05CAD-3M-BS-D     CAD2017123120180619 0.99249333
05CAD-3M-BS-D     CAD2017123120180620 0.99244518
05CAD-3M-BS-D     CAD2017123120180621 0.99239691
05CAD-3M-BS-D     CAD2017123120180622 0.99234851
05CAD-3M-BS-D     CAD2017123120180623 0.99229999
05CAD-3M-BS-D     CAD2017123120180624 0.99225133
05CAD-3M-BS-D     CAD2017123120180625 0.99220255
05CAD-3M-BS-D     CAD2017123120180626 0.99215364
05CAD-3M-BS-D     CAD2017123120180627 0.99210460
05CAD-3M-BS-D     CAD2017123120180628 0.99205544
05CAD-3M-BS-D     CAD2017123120180629 0.99200614
05CAD-3M-BS-D     CAD2017123120180630 0.99195672
05CAD-3M-BS-D     CAD2017123120180701 0.99190717
05CAD-3M-BS-D     CAD2017123120180702 0.99185750
05CAD-3M-BS-D     CAD2017123120180703 0.99180770
05CAD-3M-BS-D     CAD2017123120180704 0.99175777
05CAD-3M-BS-D     CAD2017123120180705 0.99170772
05CAD-3M-BS-D     CAD2017123120180706 0.99165754
05CAD-3M-BS-D     CAD2017123120180707 0.99160724
05CAD-3M-BS-D     CAD2017123120180708 0.99155681
05CAD-3M-BS-D     CAD2017123120180709 0.99150626
05CAD-3M-BS-D     CAD2017123120180710 0.99145558
05CAD-3M-BS-D     CAD2017123120180711 0.99140478
05CAD-3M-BS-D     CAD2017123120180712 0.99135386
05CAD-3M-BS-D     CAD2017123120180713 0.99130281
05CAD-3M-BS-D     CAD2017123120180714 0.99125165
05CAD-3M-BS-D     CAD2017123120180715 0.99120036
05CAD-3M-BS-D     CAD2017123120180716 0.99114895
05CAD-3M-BS-D     CAD2017123120180717 0.99109743
05CAD-3M-BS-D     CAD2017123120180718 0.99104578
05CAD-3M-BS-D     CAD2017123120180719 0.99099402
05CAD-3M-BS-D     CAD2017123120180720 0.99094214
05CAD-3M-BS-D     CAD2017123120180721 0.99089014
05CAD-3M-BS-D     CAD2017123120180722 0.99083803
05CAD-3M-BS-D     CAD2017123120180723 0.99078581
05CAD-3M-BS-D     CAD2017123120180724 0.99073347
05CAD-3M-BS-D     CAD2017123120180725 0.99068102
05CAD-3M-BS-D     CAD2017123120180726 0.99062845
05CAD-3M-BS-D     CAD2017123120180727 0.99057578
05CAD-3M-BS-D     CAD2017123120180728 0.99052299
05CAD-3M-BS-D     CAD2017123120180729 0.99047010
05CAD-3M-BS-D     CAD2017123120180730 0.99041710
05CAD-3M-BS-D     CAD2017123120180731 0.99036400
05CAD-3M-BS-D     CAD2017123120180801 0.99031078
05CAD-3M-BS-D     CAD2017123120180802 0.99025747
05CAD-3M-BS-D     CAD2017123120180803 0.99020405
05CAD-3M-BS-D     CAD2017123120180804 0.99015053
05CAD-3M-BS-D     CAD2017123120180805 0.99009691
05CAD-3M-BS-D     CAD2017123120180806 0.99004320
05CAD-3M-BS-D     CAD2017123120180807 0.98998938
05CAD-3M-BS-D     CAD2017123120180808 0.98993547
05CAD-3M-BS-D     CAD2017123120180809 0.98988147
05CAD-3M-BS-D     CAD2017123120180810 0.98982737
05CAD-3M-BS-D     CAD2017123120180811 0.98977318
05CAD-3M-BS-D     CAD2017123120180812 0.98971890
05CAD-3M-BS-D     CAD2017123120180813 0.98966453
05CAD-3M-BS-D     CAD2017123120180814 0.98961007
05CAD-3M-BS-D     CAD2017123120180815 0.98955553
05CAD-3M-BS-D     CAD2017123120180816 0.98950090
05CAD-3M-BS-D     CAD2017123120180817 0.98944620
05CAD-3M-BS-D     CAD2017123120180818 0.98939141
05CAD-3M-BS-D     CAD2017123120180819 0.98933654
05CAD-3M-BS-D     CAD2017123120180820 0.98928160
05CAD-3M-BS-D     CAD2017123120180821 0.98922658
05CAD-3M-BS-D     CAD2017123120180822 0.98917149
05CAD-3M-BS-D     CAD2017123120180823 0.98911632
05CAD-3M-BS-D     CAD2017123120180824 0.98906109
05CAD-3M-BS-D     CAD2017123120180825 0.98900579
05CAD-3M-BS-D     CAD2017123120180826 0.98895042
05CAD-3M-BS-D     CAD2017123120180827 0.98889499
