HF_DATA2018010220171231
DR_DATA20171231TFS:CL6BG04219                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          529855.00             529855.00                  0.00                  0.00                  0.00                  0.00                 61.84                 61.84                 61.84                 61.84
DR_DATA20171231TFS:CL6BG04256                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  USD80510010              1                                           14065.00             109887.74                  0.00                  0.00                  0.00                  0.00                 23.43                183.06                 23.43                183.06
DR_DATA20171231TFS:CL6BG04301                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          361168.00             361168.00                  0.00                  0.00                  0.00                  0.00               1066.01               1066.01               1066.01               1066.01
DR_DATA20171231TFS:CL6BG04309                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         3966000.00            3966000.00                  0.00                  0.00                  0.00                  0.00               4414.10               4414.10               4414.10               4414.10
DR_DATA20171231TFS:CL7BG04405                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         4025486.00            4025486.00                  0.00                  0.00                  0.00                  0.00                895.08                895.08                895.08                895.08
DR_DATA20171231TFS:CL7FI46204                                                                  01423TF-LNL01    HK00101423TFS02HK001CBCLS  USD15001010LA403LA02     1                                           95691.38             747622.40                 93.96                734.10                  0.19                  1.48                192.31               1502.50                192.50               1503.98
DR_DATA20171231TFS:CL7BG04348                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           39000.00              39000.00                  0.00                  0.00                  0.00                  0.00                 21.73                 21.73                 21.73                 21.73
DR_DATA20171231TFS:CL7BG04372                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                        15000000.00           15000000.00                  0.00                  0.00                  0.00                  0.00              18672.02              18672.02              18672.02              18672.02
DR_DATA20171231TFS:CL7BG04403                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         1191000.00            1191000.00                  0.00                  0.00                  0.00                  0.00                583.97                583.97                583.97                583.97
DR_DATA20171231TFS:CL7BG04416                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         1032000.00            1032000.00                  0.00                  0.00                  0.00                  0.00                 86.59                 86.59                 86.59                 86.59
